subjID	participant	shift	activity	ballooncount	explosion	pumps
04D22	04	D2	2	8	0	64
04D22	04	D2	2	9	0	64
04D22	04	D2	2	10	1	64
04D22	04	D2	2	11	1	64
04D22	04	D2	2	12	0	64
04D22	04	D2	2	13	1	64
04D22	04	D2	2	14	1	64
04D22	04	D2	2	15	1	64
04D22	04	D2	2	16	0	64
04D22	04	D2	2	17	1	64
04D22	04	D2	2	18	0	64
04D22	04	D2	2	19	0	64
04D22	04	D2	2	20	0	64
04D22	04	D2	2	21	0	64
04D22	04	D2	2	22	0	64
04D22	04	D2	2	23	1	64
04D22	04	D2	2	24	0	64
04D22	04	D2	2	25	0	64
04D22	04	D2	2	26	0	64
04D22	04	D2	2	27	1	64
04D22	04	D2	2	28	0	64
04D22	04	D2	2	29	1	64
04D22	04	D2	2	30	0	64
04N11	04	N1	1	1	1	64
04N11	04	N1	1	2	0	32
04N11	04	N1	1	3	1	64
04N11	04	N1	1	4	0	32
04N11	04	N1	1	5	1	64
04N11	04	N1	1	6	1	32
04N11	04	N1	1	7	1	32
04N11	04	N1	1	8	0	32
04N11	04	N1	1	9	0	64
04N11	04	N1	1	10	1	96
04N11	04	N1	1	11	0	64
04N11	04	N1	1	12	1	96
04N11	04	N1	1	13	1	96
04N11	04	N1	1	14	1	64
04N11	04	N1	1	15	0	32
04N11	04	N1	1	16	0	64
04N11	04	N1	1	17	1	96
04N11	04	N1	1	18	1	64
04N11	04	N1	1	19	0	32
04N11	04	N1	1	20	1	64
04N11	04	N1	1	21	1	32
04N11	04	N1	1	22	0	32
04N11	04	N1	1	23	0	64
04N11	04	N1	1	24	1	96
04N11	04	N1	1	25	1	64
04N11	04	N1	1	26	1	32
04N11	04	N1	1	27	0	32
04N11	04	N1	1	28	0	64
04N11	04	N1	1	29	1	96
04N11	04	N1	1	30	1	96
04N12	04	N1	2	1	1	64
04N12	04	N1	2	2	1	60
04N12	04	N1	2	3	0	60
04N12	04	N1	2	4	1	68
04N12	04	N1	2	5	1	64
04N12	04	N1	2	6	0	60
04N12	04	N1	2	7	1	68
04N12	04	N1	2	8	1	64
04N12	04	N1	2	9	0	60
04N12	04	N1	2	10	1	68
04N12	04	N1	2	11	0	64
04N12	04	N1	2	12	0	68
04N12	04	N1	2	13	0	68
04N12	04	N1	2	14	0	68
04N12	04	N1	2	15	0	68
04N12	04	N1	2	16	1	68
04N12	04	N1	2	17	0	64
04N12	04	N1	2	18	0	68
04N12	04	N1	2	19	1	68
04N12	04	N1	2	20	1	64
04N12	04	N1	2	21	0	60
04N12	04	N1	2	22	1	64
04N12	04	N1	2	23	0	60
04N12	04	N1	2	24	1	64
04N12	04	N1	2	25	1	60
04N12	04	N1	2	26	0	60
04N12	04	N1	2	27	1	64
04N12	04	N1	2	28	0	60
04N12	04	N1	2	29	1	64
04N12	04	N1	2	30	0	60
04N21	04	N2	1	1	1	64
04N21	04	N2	1	2	0	60
04N21	04	N2	1	3	0	64
04N21	04	N2	1	4	1	68
04N21	04	N2	1	5	1	64
04N21	04	N2	1	6	1	60
04N21	04	N2	1	7	0	60
04N21	04	N2	1	8	1	64
04N21	04	N2	1	9	0	60
04N21	04	N2	1	10	1	64
04N21	04	N2	1	11	0	60
04N21	04	N2	1	12	1	68
04N21	04	N2	1	13	0	64
04N21	04	N2	1	14	1	68
04N21	04	N2	1	15	1	64
04N21	04	N2	1	16	0	60
04N21	04	N2	1	17	1	64
04N21	04	N2	1	18	0	60
04N21	04	N2	1	19	0	64
04N21	04	N2	1	20	0	68
04N21	04	N2	1	21	1	68
04N21	04	N2	1	22	0	64
04N21	04	N2	1	23	1	68
04N21	04	N2	1	24	1	64
04N21	04	N2	1	25	0	60
04N21	04	N2	1	26	0	64
04N21	04	N2	1	27	1	68
04N21	04	N2	1	28	1	64
04N21	04	N2	1	29	0	60
04N21	04	N2	1	30	1	100
04N22	04	N2	2	1	0	60
04N22	04	N2	2	2	1	80
04N22	04	N2	2	3	1	60
04N22	04	N2	2	4	1	40
04N22	04	N2	2	5	0	40
04N22	04	N2	2	6	1	60
04N22	04	N2	2	7	0	40
04N22	04	N2	2	8	0	60
04N22	04	N2	2	9	1	80
04N22	04	N2	2	10	0	60
04N22	04	N2	2	11	1	80
04N22	04	N2	2	12	0	60
04N22	04	N2	2	13	1	80
04N22	04	N2	2	14	0	60
04N22	04	N2	2	15	1	80
04N22	04	N2	2	16	0	60
04N22	04	N2	2	17	0	80
04N22	04	N2	2	18	1	80
04N22	04	N2	2	19	1	60
04N22	04	N2	2	20	1	40
04N22	04	N2	2	21	1	40
04N22	04	N2	2	22	0	40
04N22	04	N2	2	23	0	60
04N22	04	N2	2	24	1	80
04N22	04	N2	2	25	1	60
04N22	04	N2	2	26	0	40
04N22	04	N2	2	27	1	60
04N22	04	N2	2	28	1	40
04N22	04	N2	2	29	0	40
04N22	04	N2	2	30	0	60
13D11	13	D1	1	1	1	64
13D11	13	D1	1	2	0	50
13D11	13	D1	1	3	0	35
13D11	13	D1	1	4	0	30
13D11	13	D1	1	5	0	30
13D11	13	D1	1	6	0	30
13D11	13	D1	1	7	1	30
13D11	13	D1	1	8	0	15
13D11	13	D1	1	9	0	20
13D11	13	D1	1	10	1	25
13D11	13	D1	1	11	0	20
13D11	13	D1	1	12	0	20
13D11	13	D1	1	13	0	20
13D11	13	D1	1	14	1	15
13D11	13	D1	1	15	0	5
13D11	13	D1	1	16	0	15
13D11	13	D1	1	17	0	15
13D11	13	D1	1	18	0	10
13D11	13	D1	1	19	0	10
13D11	13	D1	1	20	0	15
13D11	13	D1	1	21	0	15
13D11	13	D1	1	22	0	25
13D11	13	D1	1	23	0	20
13D11	13	D1	1	24	0	20
13D11	13	D1	1	25	0	20
13D11	13	D1	1	26	0	20
13D11	13	D1	1	27	0	20
13D11	13	D1	1	28	0	20
13D11	13	D1	1	29	0	25
13D11	13	D1	1	30	0	25
13D12	13	D1	2	1	0	20
13D12	13	D1	2	2	1	25
13D12	13	D1	2	3	0	10
13D12	13	D1	2	4	0	25
13D12	13	D1	2	5	0	25
13D12	13	D1	2	6	0	25
13D12	13	D1	2	7	0	25
13D12	13	D1	2	8	1	25
13D12	13	D1	2	9	0	1
13D12	13	D1	2	10	0	25
13D12	13	D1	2	11	0	25
13D12	13	D1	2	12	0	25
13D12	13	D1	2	13	0	25
13D12	13	D1	2	14	0	25
13D12	13	D1	2	15	1	25
13D12	13	D1	2	16	1	15
13D12	13	D1	2	17	0	1
13D12	13	D1	2	18	0	25
13D12	13	D1	2	19	0	25
13D12	13	D1	2	20	0	25
13D12	13	D1	2	21	0	25
13D12	13	D1	2	22	0	25
13D12	13	D1	2	23	1	25
13D12	13	D1	2	24	1	25
13D12	13	D1	2	25	0	15
13D12	13	D1	2	26	0	25
13D12	13	D1	2	27	0	25
13D12	13	D1	2	28	0	25
13D12	13	D1	2	29	1	25
13D12	13	D1	2	30	0	25
13D21	13	D2	1	1	0	20
13D21	13	D2	1	2	0	25
13D21	13	D2	1	3	0	30
13D21	13	D2	1	4	0	30
13D21	13	D2	1	5	0	35
13D21	13	D2	1	6	0	35
13D21	13	D2	1	7	0	35
13D21	13	D2	1	8	0	35
13D21	13	D2	1	9	0	35
13D21	13	D2	1	10	1	35
13D21	13	D2	1	11	0	30
13D21	13	D2	1	12	1	30
13D21	13	D2	1	13	0	20
13D21	13	D2	1	14	1	25
13D21	13	D2	1	15	0	15
13D21	13	D2	1	16	0	20
13D21	13	D2	1	17	0	25
13D21	13	D2	1	18	0	35
13D21	13	D2	1	19	0	50
13D21	13	D2	1	20	1	50
13D21	13	D2	1	21	0	30
13D21	13	D2	1	22	0	50
13D21	13	D2	1	23	0	50
13D21	13	D2	1	24	0	50
13D21	13	D2	1	25	1	50
13D21	13	D2	1	26	0	50
13D21	13	D2	1	27	0	50
13D21	13	D2	1	28	0	50
13D21	13	D2	1	29	0	50
13D21	13	D2	1	30	0	50
13D22	13	D2	2	1	1	35
13D22	13	D2	2	2	0	30
13D22	13	D2	2	3	0	30
13D22	13	D2	2	4	0	30
13D22	13	D2	2	5	0	30
13D22	13	D2	2	6	0	30
13D22	13	D2	2	7	1	35
13D22	13	D2	2	8	0	30
13D22	13	D2	2	9	0	30
13D22	13	D2	2	10	0	30
13D22	13	D2	2	11	0	30
13D22	13	D2	2	12	0	30
13D22	13	D2	2	13	0	30
13D22	13	D2	2	14	0	30
13D22	13	D2	2	15	0	30
13D22	13	D2	2	16	0	30
13D22	13	D2	2	17	1	35
13D22	13	D2	2	18	0	30
13D22	13	D2	2	19	0	30
13D22	13	D2	2	20	0	30
13D22	13	D2	2	21	0	30
13D22	13	D2	2	22	1	30
13D22	13	D2	2	23	0	30
13D22	13	D2	2	24	1	35
13D22	13	D2	2	25	0	30
13D22	13	D2	2	26	1	30
13D22	13	D2	2	27	1	30
13D22	13	D2	2	28	0	30
13D22	13	D2	2	29	0	30
13D22	13	D2	2	30	0	30
13N11	13	N1	1	1	1	30
13N11	13	N1	1	2	0	30
13N11	13	N1	1	3	0	35
13N11	13	N1	1	4	0	35
13N11	13	N1	1	5	0	35
13N11	13	N1	1	6	0	35
13N11	13	N1	1	7	1	35
13N11	13	N1	1	8	0	35
13N11	13	N1	1	9	0	35
13N11	13	N1	1	10	0	35
13N11	13	N1	1	11	0	35
13N11	13	N1	1	12	1	35
13N11	13	N1	1	13	0	53
13N11	13	N1	1	14	0	35
13N11	13	N1	1	15	1	53
13N11	13	N1	1	16	1	53
13N11	13	N1	1	17	0	53
13N11	13	N1	1	18	1	53
13N11	13	N1	1	19	0	35
13N11	13	N1	1	20	1	35
13N11	13	N1	1	21	0	35
13N11	13	N1	1	22	0	35
13N11	13	N1	1	23	0	35
13N11	13	N1	1	24	1	53
13N11	13	N1	1	25	0	53
13N11	13	N1	1	26	0	53
13N11	13	N1	1	27	0	53
13N11	13	N1	1	28	1	53
13N11	13	N1	1	29	0	53
13N11	13	N1	1	30	0	53
13N12	13	N1	2	1	0	50
13N12	13	N1	2	2	0	50
13N12	13	N1	2	3	0	50
13N12	13	N1	2	4	0	50
13N12	13	N1	2	5	0	50
13N12	13	N1	2	6	0	50
13N12	13	N1	2	7	0	50
13N12	13	N1	2	8	1	50
13N12	13	N1	2	9	1	45
13N12	13	N1	2	10	0	45
13N12	13	N1	2	11	0	45
13N12	13	N1	2	12	0	45
13N12	13	N1	2	13	0	50
13N12	13	N1	2	14	0	50
13N12	13	N1	2	15	0	50
13N12	13	N1	2	16	1	50
13N12	13	N1	2	17	0	50
13N12	13	N1	2	18	0	50
13N12	13	N1	2	19	1	50
13N12	13	N1	2	20	0	50
13N12	13	N1	2	21	0	50
13N12	13	N1	2	22	0	50
13N12	13	N1	2	23	1	50
13N12	13	N1	2	24	0	50
13N12	13	N1	2	25	0	50
13N12	13	N1	2	26	0	50
13N12	13	N1	2	27	1	50
13N12	13	N1	2	28	0	50
13N12	13	N1	2	29	1	50
13N12	13	N1	2	30	1	50
13N21	13	N2	1	1	1	50
13N21	13	N2	1	2	1	50
13N21	13	N2	1	3	0	50
13N21	13	N2	1	4	0	50
13N21	13	N2	1	5	0	50
13N21	13	N2	1	6	0	50
13N21	13	N2	1	7	0	50
13N21	13	N2	1	8	1	50
13N21	13	N2	1	9	0	50
13N21	13	N2	1	10	1	50
13N21	13	N2	1	11	1	50
13N21	13	N2	1	12	1	50
13N21	13	N2	1	13	1	50
13N21	13	N2	1	14	0	45
13N21	13	N2	1	15	1	45
13N21	13	N2	1	16	0	45
13N21	13	N2	1	17	0	45
13N21	13	N2	1	18	0	45
13N21	13	N2	1	19	1	45
13N21	13	N2	1	20	1	45
13N21	13	N2	1	21	0	45
13N21	13	N2	1	22	1	45
13N21	13	N2	1	23	0	45
13N21	13	N2	1	24	0	45
13N21	13	N2	1	25	0	45
13N21	13	N2	1	26	0	45
13N21	13	N2	1	27	1	45
13N21	13	N2	1	28	0	45
13N21	13	N2	1	29	0	45
13N21	13	N2	1	30	1	45
13N22	13	N2	2	1	0	50
13N22	13	N2	2	2	0	50
13N22	13	N2	2	3	0	50
13N22	13	N2	2	4	1	50
13N22	13	N2	2	5	0	50
13N22	13	N2	2	6	0	50
13N22	13	N2	2	7	1	50
13N22	13	N2	2	8	0	50
13N22	13	N2	2	9	1	50
13N22	13	N2	2	10	1	50
13N22	13	N2	2	11	1	50
13N22	13	N2	2	12	0	50
13N22	13	N2	2	13	0	50
13N22	13	N2	2	14	0	50
13N22	13	N2	2	15	0	50
13N22	13	N2	2	16	0	50
13N22	13	N2	2	17	0	50
13N22	13	N2	2	18	0	50
13N22	13	N2	2	19	1	50
13N22	13	N2	2	20	0	50
13N22	13	N2	2	21	1	50
13N22	13	N2	2	22	0	50
13N22	13	N2	2	23	0	50
13N22	13	N2	2	24	0	50
13N22	13	N2	2	25	0	50
13N22	13	N2	2	26	0	50
13N22	13	N2	2	27	0	50
13N22	13	N2	2	28	0	50
13N22	13	N2	2	29	0	50
13N22	13	N2	2	30	1	50
14D11	14	D1	1	1	1	128
14D11	14	D1	1	2	1	50
14D11	14	D1	1	3	0	50
14D11	14	D1	1	4	0	100
14D11	14	D1	1	5	0	50
14D11	14	D1	1	6	1	100
14D11	14	D1	1	7	1	50
14D11	14	D1	1	8	0	100
14D11	14	D1	1	9	1	50
14D11	14	D1	1	10	1	50
14D11	14	D1	1	11	0	50
14D11	14	D1	1	12	0	100
14D11	14	D1	1	13	0	50
14D11	14	D1	1	14	1	100
14D11	14	D1	1	15	1	50
14D11	14	D1	1	16	0	50
14D11	14	D1	1	17	1	100
14D11	14	D1	1	18	1	50
14D11	14	D1	1	19	0	50
14D11	14	D1	1	20	1	100
14D11	14	D1	1	21	0	50
14D11	14	D1	1	22	1	100
14D11	14	D1	1	23	0	50
14D11	14	D1	1	24	1	100
14D11	14	D1	1	25	1	50
14D11	14	D1	1	26	1	50
14D11	14	D1	1	27	0	50
14D11	14	D1	1	28	0	100
14D11	14	D1	1	29	0	50
14D11	14	D1	1	30	0	50
14D12	14	D1	2	1	0	100
14D12	14	D1	2	2	0	100
14D12	14	D1	2	3	1	100
14D12	14	D1	2	4	0	50
14D12	14	D1	2	5	1	100
14D12	14	D1	2	6	1	50
14D12	14	D1	2	7	0	50
14D12	14	D1	2	8	1	100
14D12	14	D1	2	9	1	50
14D12	14	D1	2	10	1	50
14D12	14	D1	2	11	1	50
14D12	14	D1	2	12	0	50
14D12	14	D1	2	13	1	100
14D12	14	D1	2	14	0	50
14D12	14	D1	2	15	1	100
14D12	14	D1	2	16	0	50
14D12	14	D1	2	17	1	100
14D12	14	D1	2	18	0	50
14D12	14	D1	2	19	1	100
14D12	14	D1	2	20	1	50
14D12	14	D1	2	21	1	50
14D12	14	D1	2	22	0	50
14D12	14	D1	2	23	1	100
14D12	14	D1	2	24	0	50
14D12	14	D1	2	25	1	100
14D12	14	D1	2	26	0	50
14D12	14	D1	2	27	0	100
14D12	14	D1	2	28	1	100
14D12	14	D1	2	29	0	50
14D12	14	D1	2	30	1	100
14D21	14	D2	1	1	1	100
14D21	14	D2	1	2	1	50
14D21	14	D2	1	3	0	50
14D21	14	D2	1	4	1	100
14D21	14	D2	1	5	1	50
14D21	14	D2	1	6	0	50
14D21	14	D2	1	7	1	100
14D21	14	D2	1	8	0	50
14D21	14	D2	1	9	1	100
14D21	14	D2	1	10	1	50
14D21	14	D2	1	11	1	50
14D21	14	D2	1	12	1	50
14D21	14	D2	1	13	0	50
14D21	14	D2	1	14	1	100
14D21	14	D2	1	15	1	50
14D21	14	D2	1	16	0	50
14D21	14	D2	1	17	1	100
14D21	14	D2	1	18	0	50
14D21	14	D2	1	19	1	100
14D21	14	D2	1	20	0	50
14D21	14	D2	1	21	1	100
14D21	14	D2	1	22	0	50
14D21	14	D2	1	23	1	100
14D21	14	D2	1	24	0	50
14D21	14	D2	1	25	1	100
14D21	14	D2	1	26	1	50
14D21	14	D2	1	27	1	100
14D21	14	D2	1	28	0	50
14D21	14	D2	1	29	0	50
14D21	14	D2	1	30	1	100
14D22	14	D2	2	1	1	100
14D22	14	D2	2	2	0	50
14D22	14	D2	2	3	1	100
14D22	14	D2	2	4	0	50
14D22	14	D2	2	5	1	100
14D22	14	D2	2	6	1	100
14D22	14	D2	2	7	1	100
14D22	14	D2	2	8	1	100
14D22	14	D2	2	9	0	100
14D22	14	D2	2	10	0	50
14D22	14	D2	2	11	1	50
14D22	14	D2	2	12	1	50
14D22	14	D2	2	13	0	50
14D22	14	D2	2	14	1	100
14D22	14	D2	2	15	0	50
14D22	14	D2	2	16	1	100
14D22	14	D2	2	17	1	50
14D22	14	D2	2	18	1	50
14D22	14	D2	2	19	1	50
14D22	14	D2	2	20	1	50
14D22	14	D2	2	21	0	50
14D22	14	D2	2	22	1	100
14D22	14	D2	2	23	1	50
14D22	14	D2	2	24	0	50
14D22	14	D2	2	25	1	100
14D22	14	D2	2	26	0	50
14D22	14	D2	2	27	1	100
14D22	14	D2	2	28	1	50
14D22	14	D2	2	29	0	50
14D22	14	D2	2	30	1	100
14N11	14	N1	1	1	1	50
14N11	14	N1	1	2	1	50
14N11	14	N1	1	3	0	50
14N11	14	N1	1	4	1	100
14N11	14	N1	1	5	0	50
14N11	14	N1	1	6	1	100
14N11	14	N1	1	7	0	50
14N11	14	N1	1	8	1	100
14N11	14	N1	1	9	1	50
14N11	14	N1	1	10	1	50
14N11	14	N1	1	11	0	50
14N11	14	N1	1	12	1	100
14N11	14	N1	1	13	0	50
14N11	14	N1	1	14	1	80
14N11	14	N1	1	15	1	50
14N11	14	N1	1	16	0	80
14N11	14	N1	1	17	1	80
14N11	14	N1	1	18	0	50
14N11	14	N1	1	19	1	80
14N11	14	N1	1	20	0	50
14N11	14	N1	1	21	0	80
14N11	14	N1	1	22	1	50
14N11	14	N1	1	23	0	80
14N11	14	N1	1	24	1	50
14N11	14	N1	1	25	1	80
14N11	14	N1	1	26	0	50
14N11	14	N1	1	27	0	80
14N11	14	N1	1	28	0	50
14N11	14	N1	1	29	0	80
14N11	14	N1	1	30	0	80
14N12	14	N1	2	1	0	50
14N12	14	N1	2	2	1	80
14N12	14	N1	2	3	0	50
14N12	14	N1	2	4	0	80
14N12	14	N1	2	5	1	50
14N12	14	N1	2	6	0	50
14N12	14	N1	2	7	0	80
14N12	14	N1	2	8	0	50
14N12	14	N1	2	9	1	80
14N12	14	N1	2	10	1	50
14N12	14	N1	2	11	0	50
14N12	14	N1	2	12	1	80
14N12	14	N1	2	13	1	50
14N12	14	N1	2	14	0	50
14N12	14	N1	2	15	1	80
14N12	14	N1	2	16	0	50
14N12	14	N1	2	17	1	80
14N12	14	N1	2	18	0	50
14N12	14	N1	2	19	1	80
14N12	14	N1	2	20	0	50
14N12	14	N1	2	21	1	80
14N12	14	N1	2	22	0	50
14N12	14	N1	2	23	1	80
14N12	14	N1	2	24	0	50
14N12	14	N1	2	25	1	80
14N12	14	N1	2	26	0	50
14N12	14	N1	2	27	1	80
14N12	14	N1	2	28	0	50
14N12	14	N1	2	29	0	80
14N12	14	N1	2	30	1	50
14N21	14	N2	1	1	1	50
14N21	14	N2	1	2	1	80
14N21	14	N2	1	3	1	50
14N21	14	N2	1	4	1	50
14N21	14	N2	1	5	1	50
14N21	14	N2	1	6	0	50
14N21	14	N2	1	7	0	80
14N21	14	N2	1	8	0	50
14N21	14	N2	1	9	0	80
14N21	14	N2	1	10	1	80
14N21	14	N2	1	11	1	80
14N21	14	N2	1	12	1	80
14N21	14	N2	1	13	0	50
14N21	14	N2	1	14	1	80
14N21	14	N2	1	15	1	50
14N21	14	N2	1	16	0	50
14N21	14	N2	1	17	0	80
14N21	14	N2	1	18	0	50
14N21	14	N2	1	19	0	80
14N21	14	N2	1	20	1	50
14N21	14	N2	1	21	1	50
14N21	14	N2	1	22	0	50
14N21	14	N2	1	23	0	80
14N21	14	N2	1	24	1	50
14N21	14	N2	1	25	0	50
14N21	14	N2	1	26	1	5
14N21	14	N2	1	27	0	50
14N21	14	N2	1	28	0	80
14N21	14	N2	1	29	1	80
14N21	14	N2	1	30	0	50
14N22	14	N2	2	1	1	64
14N22	14	N2	2	2	0	64
14N22	14	N2	2	3	0	64
14N22	14	N2	2	4	1	64
14N22	14	N2	2	5	1	64
14N22	14	N2	2	6	0	64
14N22	14	N2	2	7	0	64
14N22	14	N2	2	8	1	64
14N22	14	N2	2	9	0	64
14N22	14	N2	2	10	0	64
14N22	14	N2	2	11	0	64
14N22	14	N2	2	12	0	64
14N22	14	N2	2	13	1	64
14N22	14	N2	2	14	0	64
14N22	14	N2	2	15	0	64
14N22	14	N2	2	16	1	64
14N22	14	N2	2	17	0	64
14N22	14	N2	2	18	0	64
14N22	14	N2	2	19	0	64
14N22	14	N2	2	20	0	64
14N22	14	N2	2	21	0	64
14N22	14	N2	2	22	0	64
14N22	14	N2	2	23	1	64
14N22	14	N2	2	24	0	64
14N22	14	N2	2	25	0	64
14N22	14	N2	2	26	1	64
14N22	14	N2	2	27	0	64
14N22	14	N2	2	28	0	64
14N22	14	N2	2	29	0	64
14N22	14	N2	2	30	0	64
05D11	05	D1	1	1	1	30
05D11	05	D1	1	2	0	20
05D11	05	D1	1	3	0	20
05D11	05	D1	1	4	1	30
05D11	05	D1	1	5	0	30
05D11	05	D1	1	6	0	40
05D11	05	D1	1	7	0	40
05D11	05	D1	1	8	1	50
05D11	05	D1	1	9	1	50
05D11	05	D1	1	10	1	45
05D11	05	D1	1	11	1	45
05D11	05	D1	1	12	0	45
05D11	05	D1	1	13	0	8
05D11	05	D1	1	14	1	15
05D11	05	D1	1	15	0	3
05D11	05	D1	1	16	0	40
05D11	05	D1	1	17	0	50
05D11	05	D1	1	18	1	60
05D11	05	D1	1	19	1	60
05D11	05	D1	1	20	0	60
05D11	05	D1	1	21	1	50
05D11	05	D1	1	22	0	2
05D11	05	D1	1	23	0	60
05D11	05	D1	1	24	0	5
05D11	05	D1	1	25	1	60
05D11	05	D1	1	26	1	60
05D11	05	D1	1	27	1	55
05D11	05	D1	1	28	0	55
05D11	05	D1	1	29	1	60
05D11	05	D1	1	30	0	60
05D12	05	D1	2	1	1	45
05D12	05	D1	2	2	0	45
05D12	05	D1	2	3	1	60
05D12	05	D1	2	4	1	60
05D12	05	D1	2	5	1	60
05D12	05	D1	2	6	1	60
05D12	05	D1	2	7	1	60
05D12	05	D1	2	8	0	60
05D12	05	D1	2	9	1	60
05D12	05	D1	2	10	0	50
05D12	05	D1	2	11	1	20
05D12	05	D1	2	12	0	20
05D12	05	D1	2	13	0	30
05D12	05	D1	2	14	1	50
05D12	05	D1	2	15	1	80
05D12	05	D1	2	16	0	80
05D12	05	D1	2	17	1	30
05D12	05	D1	2	18	1	30
05D12	05	D1	2	19	0	29
05D12	05	D1	2	20	0	40
05D12	05	D1	2	21	1	60
05D12	05	D1	2	22	0	60
05D12	05	D1	2	23	0	90
05D12	05	D1	2	24	1	20
05D12	05	D1	2	25	0	10
05D12	05	D1	2	26	0	20
05D12	05	D1	2	27	0	40
05D12	05	D1	2	28	0	40
05D12	05	D1	2	29	1	40
05D12	05	D1	2	30	1	90
05D21	05	D2	1	1	0	64
05D21	05	D2	1	2	1	64
05D21	05	D2	1	3	0	64
05D21	05	D2	1	4	1	64
05D21	05	D2	1	5	0	64
05D21	05	D2	1	6	1	64
05D21	05	D2	1	7	1	64
05D21	05	D2	1	8	1	64
05D21	05	D2	1	9	0	64
05D21	05	D2	1	10	0	64
05D21	05	D2	1	11	0	64
05D21	05	D2	1	12	0	64
05D21	05	D2	1	13	1	64
05D21	05	D2	1	14	0	64
05D21	05	D2	1	15	1	64
05D21	05	D2	1	16	1	64
05D21	05	D2	1	17	1	64
05D21	05	D2	1	18	0	64
05D21	05	D2	1	19	1	64
05D21	05	D2	1	20	0	64
05D21	05	D2	1	21	0	64
05D21	05	D2	1	22	0	64
05D21	05	D2	1	23	1	64
05D21	05	D2	1	24	0	64
05D21	05	D2	1	25	0	64
05D21	05	D2	1	26	1	64
05D21	05	D2	1	27	0	64
05D21	05	D2	1	28	1	64
05D21	05	D2	1	29	1	64
05D21	05	D2	1	30	1	64
05D22	05	D2	2	1	1	80
05D22	05	D2	2	2	1	80
05D22	05	D2	2	3	1	80
05D22	05	D2	2	4	1	80
05D22	05	D2	2	5	1	80
05D22	05	D2	2	6	1	80
05D22	05	D2	2	7	1	80
05D22	05	D2	2	8	1	80
05D22	05	D2	2	9	1	80
05D22	05	D2	2	10	1	80
05D22	05	D2	2	11	1	80
05D22	05	D2	2	12	1	80
05D22	05	D2	2	13	1	80
05D22	05	D2	2	14	1	80
05D22	05	D2	2	15	1	80
05D22	05	D2	2	16	1	80
05D22	05	D2	2	17	1	80
05D22	05	D2	2	18	0	80
05D22	05	D2	2	19	1	80
05D22	05	D2	2	20	0	80
05D22	05	D2	2	21	1	80
05D22	05	D2	2	22	1	80
05D22	05	D2	2	23	1	80
05D22	05	D2	2	24	1	80
05D22	05	D2	2	25	1	80
05D22	05	D2	2	26	0	80
05D22	05	D2	2	27	1	80
05D22	05	D2	2	28	0	80
05D22	05	D2	2	29	1	80
05D22	05	D2	2	30	1	80
05N11	05	N1	1	1	1	50
05N11	05	N1	1	2	1	50
05N11	05	N1	1	3	1	50
05N11	05	N1	1	4	0	50
05N11	05	N1	1	5	1	50
05N11	05	N1	1	6	0	50
05N11	05	N1	1	7	0	50
05N11	05	N1	1	8	0	50
05N11	05	N1	1	9	0	50
05N11	05	N1	1	10	0	50
05N11	05	N1	1	11	1	50
05N11	05	N1	1	12	0	50
05N11	05	N1	1	13	1	50
05N11	05	N1	1	14	1	50
05N11	05	N1	1	15	0	50
05N11	05	N1	1	16	0	50
05N11	05	N1	1	17	1	50
05N11	05	N1	1	18	0	50
05N11	05	N1	1	19	0	50
05N11	05	N1	1	20	0	50
05N11	05	N1	1	21	0	50
05N11	05	N1	1	22	0	50
05N11	05	N1	1	23	0	50
05N11	05	N1	1	24	0	50
05N11	05	N1	1	25	1	50
05N11	05	N1	1	26	0	50
05N11	05	N1	1	27	1	50
05N11	05	N1	1	28	0	50
05N11	05	N1	1	29	0	50
05N11	05	N1	1	30	1	50
05N12	05	N1	2	1	0	45
05N12	05	N1	2	2	1	45
05N12	05	N1	2	3	0	45
05N12	05	N1	2	4	1	45
05N12	05	N1	2	5	1	45
05N12	05	N1	2	6	0	45
05N12	05	N1	2	7	0	45
05N12	05	N1	2	8	1	45
05N12	05	N1	2	9	0	45
05N12	05	N1	2	10	0	45
05N12	05	N1	2	11	1	45
05N12	05	N1	2	12	0	45
05N12	05	N1	2	13	1	45
05N12	05	N1	2	14	0	45
05N12	05	N1	2	15	1	45
05N12	05	N1	2	16	0	45
05N12	05	N1	2	17	1	45
05N12	05	N1	2	18	0	45
05N12	05	N1	2	19	0	45
05N12	05	N1	2	20	0	45
05N12	05	N1	2	21	0	45
05N12	05	N1	2	22	0	45
05N12	05	N1	2	23	0	45
05N12	05	N1	2	24	1	45
05N12	05	N1	2	25	0	45
05N12	05	N1	2	26	1	45
05N12	05	N1	2	27	0	45
05N12	05	N1	2	28	0	4
05N12	05	N1	2	29	0	45
05N12	05	N1	2	30	0	45
05N21	05	N2	1	1	0	40
05N21	05	N2	1	2	1	40
05N21	05	N2	1	3	1	40
05N21	05	N2	1	4	0	40
05N21	05	N2	1	5	1	40
05N21	05	N2	1	6	1	40
05N21	05	N2	1	7	0	40
05N21	05	N2	1	8	1	40
05N21	05	N2	1	9	0	40
05N21	05	N2	1	10	0	40
05N21	05	N2	1	11	0	40
05N21	05	N2	1	12	0	40
05N21	05	N2	1	13	0	40
05N21	05	N2	1	14	0	40
05N21	05	N2	1	15	1	40
05N21	05	N2	1	16	0	40
05N21	05	N2	1	17	0	40
05N21	05	N2	1	18	0	40
